body,body_attempts,clinch,clinch_attempts,date,details,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,round_time,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,time_format,title,weight_class,win/loss
2,5,2,2,"June 23, 2018",Punch to Head At Distance,9,28,439,0,0,4,18,0,5,7,"Kallang, Singapore",KO/TKO,Teruto Ishihara,0,Steve Perceval,0,1,3:28,30,11,30,11,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Bantamweight Bout,L
7,8,1,1,"June 23, 2018",Punch to Head At Distance,19,31,439,5,8,18,32,2,0,0,"Kallang, Singapore",KO/TKO,Petr Yan,1,Steve Perceval,0,1,3:28,40,25,45,29,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Bantamweight Bout,W
0,3,0,0,"June 23, 2018",Elbow to Head In Clinch,8,31,440,0,0,7,27,0,1,1,"Kallang, Singapore",KO/TKO,Felipe Arantes,0,Neil Swailes,0,2,4:59,31,8,32,9,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Bantamweight Bout,L
7,13,4,5,"June 23, 2018",Elbow to Head In Clinch,14,63,440,21,32,26,80,1,6,7,"Kallang, Singapore",KO/TKO,Song Yadong,3,Neil Swailes,0,2,4:59,100,39,155,88,1,1,1,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Bantamweight Bout,W
13,18,8,12,"June 23, 2018",Elbow to Head At Distance,49,140,441,0,0,41,131,0,3,3,"Kallang, Singapore",KO/TKO,Rolando Dy,0,John Sharp,0,2,4:40,152,57,153,58,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Featherweight Bout,L
20,22,15,24,"June 23, 2018",Elbow to Head At Distance,89,191,441,0,0,74,183,0,10,10,"Kallang, Singapore",KO/TKO,Shane Young,1,John Sharp,0,2,4:40,215,104,230,116,0,1,5,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Featherweight Bout,W
3,5,0,0,"June 23, 2018",Punch to Head At Distance,27,64,442,5,7,17,52,1,12,14,"Kallang, Singapore",KO/TKO,Song Kenan,0,Thomas Fan,0,2,4:45,71,32,76,34,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,W
6,10,0,0,"June 23, 2018",Punch to Head At Distance,38,89,442,1,1,17,59,0,16,21,"Kallang, Singapore",KO/TKO,Hector Aldana,0,Thomas Fan,0,2,4:45,90,39,92,41,0,2,2,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,L
1,1,1,1,"June 23, 2018",Rear Naked Choke Technical Submission,0,4,443,0,0,0,4,0,0,0,"Kallang, Singapore",Submission,Shinsho Anzai,0,Leon Roberts,0,1,2:44,5,1,13,6,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,L
3,3,5,8,"June 23, 2018",Rear Naked Choke Technical Submission,5,8,443,2,3,9,16,0,0,0,"Kallang, Singapore",Submission,Jake Matthews,2,Leon Roberts,0,1,2:44,19,12,25,18,1,1,1,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,W
10,23,1,2,"June 23, 2018",Mark Craig 27 - 30. Albert Shen 28 - 29. Howie Booth 28 - 29.,43,210,444,0,0,34,189,0,0,0,"Kallang, Singapore",Decision - Unanimous,Viviane Pereira,0,Neil Swailes,0,3,5:00,212,44,212,44,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Women's Strawweight Bout,L
2,8,0,1,"June 23, 2018",Mark Craig 27 - 30. Albert Shen 28 - 29. Howie Booth 28 - 29.,71,226,444,0,0,42,174,0,27,45,"Kallang, Singapore",Decision - Unanimous,Yan Xiaonan,0,Neil Swailes,0,3,5:00,227,71,227,71,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Women's Strawweight Bout,W
5,12,3,6,"June 23, 2018",Charlie Keech 29 - 28. Garth Harriman 28 - 29. Evan Field 29 - 28.,68,177,445,0,0,43,141,0,23,30,"Kallang, Singapore",Decision - Split,Matt Schnell,0,Steve Perceval,0,3,5:00,183,71,192,79,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Flyweight Bout,W
2,4,6,6,"June 23, 2018",Charlie Keech 29 - 28. Garth Harriman 28 - 29. Evan Field 29 - 28.,42,190,445,0,0,35,172,0,11,20,"Kallang, Singapore",Decision - Split,Naoki Inoue,0,Steve Perceval,0,3,5:00,196,48,212,64,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Flyweight Bout,L
2,3,0,0,"June 23, 2018",Rear Naked Choke,5,12,446,2,2,4,10,0,1,1,"Kallang, Singapore",Submission,Jenel Lausa,0,John Sharp,0,2,4:04,14,7,16,9,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Flyweight Bout,L
6,8,4,5,"June 23, 2018",Rear Naked Choke,6,17,446,15,34,18,46,0,1,2,"Kallang, Singapore",Submission,Ulka Sasaki,9,John Sharp,0,2,4:04,56,25,66,34,1,5,7,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Flyweight Bout,W
22,29,21,26,"June 23, 2018",Garth Harriman 29 - 28. Charlie Keech 28 - 29. Ben Cartlidge 29 - 28.,52,215,447,0,0,46,205,0,5,7,"Kallang, Singapore",Decision - Split,Ji Yeon Kim,0,Thomas Fan,0,3,5:00,241,73,261,93,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Women's Flyweight Bout,W
11,18,6,19,"June 23, 2018",Garth Harriman 29 - 28. Charlie Keech 28 - 29. Ben Cartlidge 29 - 28.,66,154,447,0,0,39,127,0,22,28,"Kallang, Singapore",Decision - Split,Melinda Fabian,0,Thomas Fan,0,3,5:00,173,72,180,79,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Women's Flyweight Bout,L
23,39,9,17,"June 09, 2018",Chris Lee 48 - 47. Sal D'amato 47 - 48. Brian Puccillo 48 - 47.,119,308,448,0,1,57,225,0,48,62,"Chicago, Illinois, USA",Decision - Split,Robert Whittaker,0,Dan Miragliotta,0,5,5:00,326,128,328,129,0,0,1,5 Rnd (5-5-5-5-5),UFC 225: Whittaker vs. Romero 2,Middleweight Bout,W
19,27,25,40,"June 09, 2018",Chris Lee 48 - 47. Sal D'amato 47 - 48. Brian Puccillo 48 - 47.,66,177,448,20,23,76,194,2,16,19,"Chicago, Illinois, USA",Decision - Split,Yoel Romero,0,Dan Miragliotta,0,5,5:00,240,111,287,149,0,3,10,5 Rnd (5-5-5-5-5),UFC 225: Whittaker vs. Romero 2,Middleweight Bout,L
37,45,32,32,"June 09, 2018",Michael Bell 47 - 48. Kelvin Caldwell 47 - 48. Sal D'amato 46 - 49.,70,163,449,3,3,54,139,0,14,14,"Chicago, Illinois, USA",Decision - Unanimous,Rafael Dos Anjos,1,Herb Dean,0,5,5:00,198,105,223,130,0,3,6,5 Rnd (5-5-5-5-5),UFC 225: Whittaker vs. Romero 2,UFC Interim Welterweight Title Bout,L
14,33,8,16,"June 09, 2018",Michael Bell 47 - 48. Kelvin Caldwell 47 - 48. Sal D'amato 46 - 49.,90,278,449,1,2,54,229,0,31,34,"Chicago, Illinois, USA",Decision - Unanimous,Colby Covington,2,Herb Dean,0,5,5:00,296,99,346,142,0,7,18,5 Rnd (5-5-5-5-5),UFC 225: Whittaker vs. Romero 2,UFC Interim Welterweight Title Bout,W
12,14,8,10,"June 09, 2018",Michael Bell 30 - 26. Kelvin Caldwell 30 - 26. Brian Puccillo 30 - 27.,19,35,450,20,26,27,47,0,8,10,"Chicago, Illinois, USA",Decision - Unanimous,Holly Holm,9,Kevin MacDonald,0,3,5:00,71,47,176,143,1,4,8,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Women's Featherweight Bout,W
11,16,7,10,"June 09, 2018",Michael Bell 30 - 26. Kelvin Caldwell 30 - 26. Brian Puccillo 30 - 27.,19,48,450,0,0,15,42,0,0,0,"Chicago, Illinois, USA",Decision - Unanimous,Megan Anderson,0,Kevin MacDonald,1,3,5:00,58,26,81,48,0,0,0,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Women's Featherweight Bout,L
7,10,5,7,"June 09, 2018",Brandon Mason 28 - 29. Chris Lee 28 - 29. Brian Puccillo 28 - 29.,46,116,451,0,2,32,97,0,12,18,"Chicago, Illinois, USA",Decision - Unanimous,Andrei Arlovski,0,Robert Madrigal,0,3,5:00,125,51,126,52,0,0,2,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Heavyweight Bout,L
12,15,5,11,"June 09, 2018",Brandon Mason 28 - 29. Chris Lee 28 - 29. Brian Puccillo 28 - 29.,49,109,451,0,0,36,98,1,6,7,"Chicago, Illinois, USA",Decision - Unanimous,Tai Tuivasa,1,Robert Madrigal,0,3,5:00,120,54,120,54,0,0,0,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Heavyweight Bout,W
7,13,7,11,"June 09, 2018",Brandon Mason 26 - 30. Chris Lee 26 - 30. Sal D'amato 26 - 30.,10,67,452,2,3,10,63,0,2,5,"Chicago, Illinois, USA",Decision - Unanimous,CM Punk,1,Kevin MacDonald,1,3,5:00,81,19,129,56,0,1,9,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Welterweight Bout,L
10,12,14,16,"June 09, 2018",Brandon Mason 26 - 30. Chris Lee 26 - 30. Sal D'amato 26 - 30.,32,66,452,18,26,54,95,0,0,1,"Chicago, Illinois, USA",Decision - Unanimous,Mike Jackson,1,Kevin MacDonald,0,3,5:00,108,64,177,129,0,1,1,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Welterweight Bout,W
4,4,0,0,"June 09, 2018",Elbows to Head From Guard,6,10,453,1,2,3,8,0,0,0,"Chicago, Illinois, USA",KO/TKO,Alistair Overeem,0,Dan Miragliotta,0,3,2:56,12,7,31,24,2,0,0,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Heavyweight Bout,L
5,5,12,14,"June 09, 2018",Elbows to Head From Guard,3,16,453,22,23,32,48,0,0,0,"Chicago, Illinois, USA",KO/TKO,Curtis Blaydes,6,Dan Miragliotta,0,3,2:56,53,37,85,62,0,4,4,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Heavyweight Bout,W
3,5,1,2,"June 09, 2018",Michael Bell 29 - 28. Kelvin Caldwell 28 - 29. Brian Puccillo 29 - 28.,22,57,454,3,5,23,59,0,0,0,"Chicago, Illinois, USA",Decision - Split,Claudia Gadelha,6,Robert Madrigal,0,3,5:00,64,26,124,78,1,4,5,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Women's Strawweight Bout,W
3,3,7,12,"June 09, 2018",Michael Bell 29 - 28. Kelvin Caldwell 28 - 29. Brian Puccillo 29 - 28.,28,79,454,8,12,33,89,0,7,11,"Chicago, Illinois, USA",Decision - Split,Carla Esparza,1,Robert Madrigal,0,3,5:00,103,43,288,205,0,2,4,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Women's Strawweight Bout,L
21,23,19,20,"June 09, 2018",Brandon Mason 27 - 30. Sal D'amato 29 - 28. Chris Lee 28 - 29.,15,40,455,0,2,8,34,0,5,5,"Chicago, Illinois, USA",Decision - Split,Ricardo Lamas,0,Herb Dean,1,3,5:00,62,34,97,69,2,0,4,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Featherweight Bout,L
15,18,14,23,"June 09, 2018",Brandon Mason 27 - 30. Sal D'amato 29 - 28. Chris Lee 28 - 29.,15,62,455,2,4,12,65,0,4,6,"Chicago, Illinois, USA",Decision - Split,Mirsad Bektic,1,Herb Dean,0,3,5:00,89,31,174,97,0,2,4,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Featherweight Bout,W
4,5,11,16,"June 09, 2018",Punches to Head From Mount,19,41,456,0,0,26,52,0,0,0,"Chicago, Illinois, USA",KO/TKO,Rashad Coulter,0,Kevin MacDonald,0,2,3:53,57,30,58,30,0,0,1,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Heavyweight Bout,L
3,3,8,11,"June 09, 2018",Punches to Head From Mount,14,46,456,18,22,36,75,0,1,1,"Chicago, Illinois, USA",KO/TKO,Chris de la Rocha,5,Kevin MacDonald,0,2,3:53,79,40,129,79,2,3,4,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Heavyweight Bout,W
0,0,1,3,"June 09, 2018",Knee to Head In Clinch,0,3,457,0,0,1,6,0,0,0,"Chicago, Illinois, USA",KO/TKO,Rashad Evans,0,Dan Miragliotta,0,1,0:53,6,1,7,2,0,0,1,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Light Heavyweight Bout,L
0,0,2,3,"June 09, 2018",Knee to Head In Clinch,2,4,457,2,2,4,7,1,2,2,"Chicago, Illinois, USA",KO/TKO,Anthony Smith,0,Dan Miragliotta,0,1,0:53,9,6,9,6,0,0,1,3 Rnd (5-5-5),UFC 225: Whittaker vs. Romero 2,Light Heavyweight Bout,W
