body,body_attempts,clinch,clinch_attempts,date,details,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,round_time,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,time_format,title,weight_class,win/loss
2,2,0,0,"July 16, 2017",Paul Sutherland 30 - 25. Maciej Motylewski 30 - 27. Ben Cartlidge 30 - 27.,23,109,878,5,6,20,107,0,6,6,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Albert Morales,0,Leon Roberts,0,3,5:00,115,28,157,63,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Bantamweight Bout,L
20,26,54,75,"July 16, 2017",Elbows to Head At Distance,46,115,879,1,2,74,157,0,7,9,"Glasgow, Scotland, United Kingdom",KO/TKO,Leslie Smith,0,Rich Mitchell,0,2,2:53,192,101,207,114,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Women's Bantamweight Bout,W
14,19,13,15,"July 16, 2017",Elbows to Head At Distance,55,91,879,0,0,43,76,0,11,11,"Glasgow, Scotland, United Kingdom",KO/TKO,Amanda Lemos,1,Rich Mitchell,0,2,2:53,106,68,108,70,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Women's Bantamweight Bout,L
12,18,3,3,"July 08, 2017",Jeff Mullen 47 - 48. Junichiro Kamijo 47 - 48. Sal D'amato 47 - 48.,41,100,880,4,4,20,68,0,16,21,"Las Vegas, Nevada, USA",Decision - Unanimous,Yoel Romero,0,John McCarthy,0,5,5:00,107,48,175,114,0,4,18,5 Rnd (5-5-5-5-5),UFC 213: Romero vs. Whittaker,UFC Interim Middleweight Title Bout,L
23,52,7,12,"July 08, 2017",Jeff Mullen 47 - 48. Junichiro Kamijo 47 - 48. Sal D'amato 47 - 48.,59,195,880,8,14,46,163,0,5,6,"Las Vegas, Nevada, USA",Decision - Unanimous,Robert Whittaker,1,John McCarthy,0,5,5:00,221,74,244,94,0,0,0,5 Rnd (5-5-5-5-5),UFC 213: Romero vs. Whittaker,UFC Interim Middleweight Title Bout,W
9,17,5,11,"July 08, 2017",Chris Lee 28 - 29. Dave Hagen 28 - 29. Derek Cleary 28 - 28.,37,94,881,7,10,28,84,1,12,14,"Las Vegas, Nevada, USA",Decision - Majority,Fabricio Werdum,1,Herb Dean,0,3,5:00,115,49,176,107,0,1,3,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Heavyweight Bout,L
5,5,3,3,"July 08, 2017",Chris Lee 28 - 29. Dave Hagen 28 - 29. Derek Cleary 28 - 28.,18,35,881,0,0,15,32,0,1,1,"Las Vegas, Nevada, USA",Decision - Majority,Alistair Overeem,0,Herb Dean,0,3,5:00,38,21,46,29,0,0,0,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Heavyweight Bout,W
17,20,15,19,"July 08, 2017",Jeff Mullen 27 - 30. Junichiro Kamijo 27 - 30. Glenn Trowbridge 27 - 30.,36,113,882,0,0,29,105,0,5,7,"Las Vegas, Nevada, USA",Decision - Unanimous,Daniel Omielanczuk,0,Marc Goddard,0,3,5:00,132,51,149,68,0,0,1,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Heavyweight Bout,L
23,25,20,26,"July 08, 2017",Jeff Mullen 27 - 30. Junichiro Kamijo 27 - 30. Glenn Trowbridge 27 - 30.,39,129,882,13,13,41,135,0,8,8,"Las Vegas, Nevada, USA",Decision - Unanimous,Curtis Blaydes,0,Marc Goddard,0,3,5:00,168,72,194,94,0,0,13,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Heavyweight Bout,W
27,32,8,9,"July 08, 2017",Marcos Rosales 30 - 27. Sal D'amato 30 - 27. Derek Cleary 30 - 27.,63,99,883,9,13,49,85,0,4,4,"Las Vegas, Nevada, USA",Decision - Unanimous,Anthony Pettis,5,Herb Dean,0,3,5:00,121,80,150,107,0,1,2,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Lightweight Bout,W
15,23,11,15,"July 08, 2017",Marcos Rosales 30 - 27. Sal D'amato 30 - 27. Derek Cleary 30 - 27.,33,84,883,4,11,13,65,0,20,22,"Las Vegas, Nevada, USA",Decision - Unanimous,Jim Miller,1,Herb Dean,0,3,5:00,110,48,113,51,0,1,4,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Lightweight Bout,L
14,18,12,13,"July 08, 2017",Guillotine Choke After Drop to Half Guard,54,127,884,4,4,50,120,0,6,6,"Las Vegas, Nevada, USA",Submission,Rob Font,2,Mark Smith,0,2,4:36,144,70,154,79,3,2,4,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Bantamweight Bout,W
4,9,1,3,"July 08, 2017",Guillotine Choke After Drop to Half Guard,27,90,884,0,0,16,68,0,8,16,"Las Vegas, Nevada, USA",Submission,Douglas Silva de Andrade,0,Mark Smith,0,2,4:36,93,28,98,32,0,2,2,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Bantamweight Bout,L
16,21,10,11,"July 08, 2017",Rear Naked Choke,25,59,885,0,1,17,48,1,2,2,"Las Vegas, Nevada, USA",Submission,Travis Browne,1,John McCarthy,0,2,3:44,71,35,74,37,0,1,1,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Heavyweight Bout,L
18,18,16,18,"July 08, 2017",Rear Naked Choke,23,51,885,14,16,35,67,1,0,0,"Las Vegas, Nevada, USA",Submission,Aleksei Oleinik,3,John McCarthy,0,2,3:44,85,53,172,132,2,3,4,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Heavyweight Bout,W
33,40,5,6,"July 08, 2017",Punch to Body At Distance,64,164,886,7,9,31,127,1,12,12,"Las Vegas, Nevada, USA",KO/TKO,Chad Laprise,0,Herb Dean,0,3,1:27,179,76,181,78,0,1,1,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Welterweight Bout,W
9,11,0,0,"July 08, 2017",Punch to Body At Distance,47,182,886,0,0,29,160,0,9,11,"Las Vegas, Nevada, USA",KO/TKO,Brian Camozzi,0,Herb Dean,0,3,1:27,182,47,183,48,0,0,0,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Welterweight Bout,L
7,7,3,4,"July 08, 2017",Punches to Head On Ground,18,44,887,39,67,48,102,0,5,6,"Las Vegas, Nevada, USA",KO/TKO,Thiago Santos,2,Marc Goddard,0,2,2:04,115,60,121,65,0,0,0,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Middleweight Bout,W
2,5,4,6,"July 08, 2017",Punches to Head On Ground,7,19,887,4,4,13,24,0,0,0,"Las Vegas, Nevada, USA",KO/TKO,Gerald Meerschaert,1,Marc Goddard,0,2,2:04,29,15,29,15,0,3,8,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Middleweight Bout,L
6,7,1,1,"July 08, 2017",Derek Cleary 27 - 30. Sal D'amato 28 - 29. Jeff Mullen 28 - 29.,35,60,888,0,0,4,26,0,26,28,"Las Vegas, Nevada, USA",Decision - Unanimous,Jordan Mein,0,Mark Smith,1,3,5:00,61,36,74,49,1,1,6,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Welterweight Bout,L
13,20,13,18,"July 08, 2017",Derek Cleary 27 - 30. Sal D'amato 28 - 29. Jeff Mullen 28 - 29.,27,85,888,5,7,30,87,0,2,3,"Las Vegas, Nevada, USA",Decision - Unanimous,Belal Muhammad,3,Mark Smith,0,3,5:00,110,45,194,116,0,4,12,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Welterweight Bout,W
14,18,9,19,"July 08, 2017",Glenn Trowbridge 29 - 28. Junichiro Kamijo 30 - 27. Marcos Rosales 30 - 27.,49,91,889,36,50,74,135,0,6,7,"Las Vegas, Nevada, USA",Decision - Unanimous,Cody Stamann,6,Marc Goddard,0,3,5:00,160,94,194,124,0,8,12,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Featherweight Bout,W
12,16,5,13,"July 08, 2017",Glenn Trowbridge 29 - 28. Junichiro Kamijo 30 - 27. Marcos Rosales 30 - 27.,53,135,889,2,4,41,127,0,7,9,"Las Vegas, Nevada, USA",Decision - Unanimous,Terrion Ware,0,Marc Goddard,0,3,5:00,152,60,177,78,0,0,1,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Featherweight Bout,L
6,7,3,3,"July 08, 2017",Punch to Head From Mount,8,13,890,30,37,34,45,0,1,1,"Las Vegas, Nevada, USA",KO/TKO,Trevin Giles,6,Mark Smith,0,2,2:54,53,41,66,54,0,5,5,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Light Heavyweight Bout,W
2,3,0,0,"July 08, 2017",Punch to Head From Mount,4,23,890,1,1,1,19,0,2,2,"Las Vegas, Nevada, USA",KO/TKO,James Bochnovic,0,Mark Smith,0,2,2:54,24,5,35,15,0,0,1,3 Rnd (5-5-5),UFC 213: Romero vs. Whittaker,Light Heavyweight Bout,L
40,48,12,21,"July 07, 2017",Knees to Head In Clinch,78,176,891,1,3,47,146,0,4,6,"Las Vegas, Nevada, USA",KO/TKO,Michael Johnson,0,John McCarthy,0,2,4:48,200,91,200,91,0,1,3,5 Rnd (5-5-5-5-5),The Ultimate Fighter 25 Finale,Lightweight Bout,L
6,8,27,36,"July 07, 2017",Knees to Head In Clinch,77,138,891,0,0,62,124,0,36,42,"Las Vegas, Nevada, USA",KO/TKO,Justin Gaethje,0,John McCarthy,0,2,4:48,174,104,174,104,0,0,0,5 Rnd (5-5-5-5-5),The Ultimate Fighter 25 Finale,Lightweight Bout,W
0,0,0,0,"July 07, 2017",Rear Naked Choke,1,1,892,3,3,4,4,1,0,0,"Las Vegas, Nevada, USA",Submission,Dhiego Lima,0,Jason Herzog,0,2,0:43,4,4,6,6,0,0,0,3 Rnd + OT (5-5-5-5),The Ultimate Fighter 25 Finale,Ultimate Fighter 25 Welterweight Tournament Title Bout,L
0,0,0,0,"July 07, 2017",Rear Naked Choke,1,1,892,20,23,21,24,0,0,0,"Las Vegas, Nevada, USA",Submission,Jesse Taylor,5,Jason Herzog,1,2,0:43,24,21,59,50,2,2,3,3 Rnd + OT (5-5-5-5),The Ultimate Fighter 25 Finale,Ultimate Fighter 25 Welterweight Tournament Title Bout,W
16,23,8,10,"July 07, 2017",Marcos Rosales 28 - 29. Derek Cleary 29 - 28. Jeff Mullen 28 - 29.,24,65,893,2,2,12,46,0,6,8,"Las Vegas, Nevada, USA",Decision - Split,Marc Diakiese,1,Marc Goddard,1,3,5:00,77,34,107,63,0,2,6,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Lightweight Bout,L
10,14,9,14,"July 07, 2017",Marcos Rosales 28 - 29. Derek Cleary 29 - 28. Jeff Mullen 28 - 29.,25,53,893,5,12,10,43,0,19,22,"Las Vegas, Nevada, USA",Decision - Split,Drakkar Klose,1,Marc Goddard,0,3,5:00,79,39,136,84,0,3,7,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Lightweight Bout,W
5,6,18,23,"July 07, 2017",Elbows to Head From Half Guard,57,118,894,9,9,75,140,0,4,4,"Las Vegas, Nevada, USA",KO/TKO,Jared Cannonier,1,John McCarthy,0,3,2:08,150,84,152,86,0,1,1,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Light Heavyweight Bout,W
6,19,3,8,"July 07, 2017",Elbows to Head From Half Guard,25,152,894,0,0,22,141,0,0,0,"Las Vegas, Nevada, USA",KO/TKO,Nick Roehrick,0,John McCarthy,0,3,2:08,160,28,161,29,0,0,0,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Light Heavyweight Bout,L
8,9,14,21,"July 07, 2017",Tony Weeks 29 - 28. Jeff Mullen 29 - 28. Derek Cleary 29 - 28.,17,50,895,0,0,18,56,0,5,6,"Las Vegas, Nevada, USA",Decision - Unanimous,Brad Tavares,2,Marc Goddard,1,3,5:00,71,31,74,34,0,1,3,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Middleweight Bout,W
6,20,13,20,"July 07, 2017",Tony Weeks 29 - 28. Jeff Mullen 29 - 28. Derek Cleary 29 - 28.,20,61,895,1,1,18,51,0,10,11,"Las Vegas, Nevada, USA",Decision - Unanimous,Elias Theodorou,0,Marc Goddard,0,3,5:00,82,34,113,64,0,3,7,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Middleweight Bout,L
3,6,1,5,"July 07, 2017",Patricia Morse-Jarman 29 - 28. Marcos Rosales 29 - 28. Chris Lee 29 - 28.,35,124,896,6,10,39,131,0,0,2,"Las Vegas, Nevada, USA",Decision - Unanimous,Jordan Johnson,0,John McCarthy,0,3,5:00,139,42,145,47,0,2,6,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Light Heavyweight Bout,W
14,17,2,3,"July 07, 2017",Patricia Morse-Jarman 29 - 28. Marcos Rosales 29 - 28. Chris Lee 29 - 28.,51,100,896,0,0,28,74,0,11,12,"Las Vegas, Nevada, USA",Decision - Unanimous,Marcel Fortuna,0,John McCarthy,0,3,5:00,103,53,112,62,0,0,3,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Light Heavyweight Bout,L
5,9,3,3,"July 07, 2017",Tony Weeks 30 - 27. Junichiro Kamijo 30 - 27. Sal D'amato 30 - 27.,41,93,897,3,4,20,67,0,22,24,"Las Vegas, Nevada, USA",Decision - Unanimous,Angela Hill,0,Jason Herzog,0,3,5:00,100,47,118,65,0,1,1,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Women's Strawweight Bout,W
9,21,1,3,"July 07, 2017",Tony Weeks 30 - 27. Junichiro Kamijo 30 - 27. Sal D'amato 30 - 27.,25,105,897,0,0,11,81,0,6,6,"Las Vegas, Nevada, USA",Decision - Unanimous,Ashley Yoder,1,Jason Herzog,0,3,5:00,108,26,137,54,0,3,6,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Women's Strawweight Bout,L
3,4,1,3,"July 07, 2017",Patricia Morse-Jarman 30 - 27. Marcos Rosales 30 - 27. Dave Hagen 30 - 27.,105,185,898,0,0,102,183,0,1,1,"Las Vegas, Nevada, USA",Decision - Unanimous,James Krause,0,Chris Tognoni,0,3,5:00,188,106,201,113,0,0,0,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Welterweight Bout,W
17,30,2,4,"July 07, 2017",Patricia Morse-Jarman 30 - 27. Marcos Rosales 30 - 27. Dave Hagen 30 - 27.,51,196,898,0,0,24,158,0,12,12,"Las Vegas, Nevada, USA",Decision - Unanimous,Tom Gallicchio,1,Chris Tognoni,0,3,5:00,200,53,204,57,0,1,9,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Welterweight Bout,L
3,3,1,1,"July 07, 2017",Tony Weeks 27 - 29. Jeff Mullen 27 - 29. Chris Lee 28 - 29.,13,25,899,10,15,21,38,0,0,0,"Las Vegas, Nevada, USA",Decision - Unanimous,Ed Herman,3,Marc Goddard,1,3,5:00,41,24,68,48,3,1,1,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Light Heavyweight Bout,L
5,6,7,8,"July 07, 2017",Tony Weeks 27 - 29. Jeff Mullen 27 - 29. Chris Lee 28 - 29.,15,19,899,32,45,38,55,0,11,11,"Las Vegas, Nevada, USA",Decision - Unanimous,CB Dollaway,5,Marc Goddard,1,3,5:00,72,54,134,111,1,6,6,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Light Heavyweight Bout,W
4,5,6,7,"July 07, 2017",Rear Naked Choke,8,14,900,1,2,5,11,0,6,7,"Las Vegas, Nevada, USA",Submission,Tecia Torres,1,Chris Tognoni,0,2,0:53,23,15,34,26,1,0,7,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Women's Strawweight Bout,W
2,4,3,4,"July 07, 2017",Rear Naked Choke,3,25,900,0,2,1,23,0,3,4,"Las Vegas, Nevada, USA",Submission,Juliana Lima,0,Chris Tognoni,0,2,0:53,31,6,39,14,0,1,3,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Women's Strawweight Bout,L
8,9,3,4,"July 07, 2017",Tony Weeks 30 - 26. Junichiro Kamijo 30 - 26. Derek Cleary 30 - 26.,1,3,901,12,17,8,15,0,0,0,"Las Vegas, Nevada, USA",Decision - Unanimous,Gray Maynard,6,Jason Herzog,0,3,5:00,24,16,46,37,2,11,11,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Featherweight Bout,W
5,6,3,4,"July 07, 2017",Tony Weeks 30 - 26. Junichiro Kamijo 30 - 26. Derek Cleary 30 - 26.,4,8,901,1,1,3,7,0,0,0,"Las Vegas, Nevada, USA",Decision - Unanimous,Teruto Ishihara,0,Jason Herzog,0,3,5:00,13,8,19,14,0,0,0,3 Rnd (5-5-5),The Ultimate Fighter 25 Finale,Featherweight Bout,L
1,1,0,0,"June 25, 2017",Rear Naked Choke,2,7,902,2,2,3,8,0,0,0,"Oklahoma City, Oklahoma, USA",Submission,Michael Chiesa,0,Mario Yamasaki,0,1,4:37,9,4,14,9,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,L
1,1,0,0,"June 25, 2017",Rear Naked Choke,3,4,902,19,26,19,27,0,2,2,"Oklahoma City, Oklahoma, USA",Submission,Kevin Lee,1,Mario Yamasaki,0,1,4:37,30,22,45,37,1,1,1,5 Rnd (5-5-5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,W
16,20,10,13,"June 25, 2017",Punches to Head In Clinch,30,54,903,1,1,19,41,0,6,7,"Oklahoma City, Oklahoma, USA",KO/TKO,Tim Boetsch,0,Kevin MacDonald,0,2,0:46,68,41,69,42,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Middleweight Bout,W
2,2,0,1,"June 25, 2017",Punches to Head In Clinch,10,44,903,0,0,2,36,0,6,7,"Oklahoma City, Oklahoma, USA",KO/TKO,Johny Hendricks,0,Kevin MacDonald,0,2,0:46,45,10,45,10,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Middleweight Bout,L
7,7,1,2,"June 25, 2017",Glenn Trowbridge 29 - 27. Brian Puccillo 30 - 26. Gerald Ritter 30 - 26.,24,63,904,22,28,40,86,0,0,0,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Felice Herrig,15,Keith Peterson,0,3,5:00,93,47,182,131,1,2,5,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Women's Strawweight Bout,W
8,10,5,6,"June 25, 2017",Glenn Trowbridge 29 - 27. Brian Puccillo 30 - 26. Gerald Ritter 30 - 26.,28,58,904,7,8,28,57,0,4,5,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Justine Kish,2,Keith Peterson,1,3,5:00,72,40,84,50,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Women's Strawweight Bout,L
0,0,0,0,"June 25, 2017",Punches to Head At Distance,1,3,905,0,0,1,3,0,0,0,"Oklahoma City, Oklahoma, USA",KO/TKO,Joachim Christensen,0,Gary Ritter,0,1,0:29,3,1,3,1,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Light Heavyweight Bout,L
2,2,0,0,"June 25, 2017",Punches to Head At Distance,7,10,905,6,6,10,13,1,1,1,"Oklahoma City, Oklahoma, USA",KO/TKO,Dominick Reyes,0,Gary Ritter,0,1,0:29,16,13,16,13,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Light Heavyweight Bout,W
26,38,1,1,"June 25, 2017",David Sutherland 29 - 28. Brian Beauchamp 29 - 28. Glenn Trowbridge 29 - 28.,63,173,906,0,0,31,129,0,7,7,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Tim Means,0,Mario Yamasaki,0,3,5:00,174,64,186,76,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Welterweight Bout,W
5,11,1,3,"June 25, 2017",David Sutherland 29 - 28. Brian Beauchamp 29 - 28. Glenn Trowbridge 29 - 28.,31,148,906,0,0,26,139,0,1,1,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Alex Garcia,0,Mario Yamasaki,0,3,5:00,151,32,151,32,0,0,5,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Welterweight Bout,L
10,12,4,4,"June 25, 2017",Gerald Ritter 27 - 29. Cardo Urso 28 - 29. Marcos Rosales 28 - 28.,49,95,907,4,8,47,95,1,0,0,"Oklahoma City, Oklahoma, USA",Decision - Majority,BJ Penn,1,Kevin MacDonald,0,3,5:00,107,57,116,65,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Featherweight Bout,L
9,29,0,5,"June 25, 2017",Gerald Ritter 27 - 29. Cardo Urso 28 - 29. Marcos Rosales 28 - 28.,103,275,907,0,0,59,199,0,35,52,"Oklahoma City, Oklahoma, USA",Decision - Majority,Dennis Siver,0,Kevin MacDonald,0,3,5:00,280,103,300,120,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Featherweight Bout,W
4,6,1,3,"June 25, 2017",Brian Puccillo 30 - 26. Glenn Trowbridge 29 - 26. David Sutherland 29 - 28.,4,30,908,33,54,33,79,0,1,2,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Clay Guida,4,Keith Peterson,0,3,5:00,87,38,207,133,0,2,8,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,W
2,2,3,3,"June 25, 2017",Brian Puccillo 30 - 26. Glenn Trowbridge 29 - 26. David Sutherland 29 - 28.,10,36,908,0,0,10,36,0,1,1,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Erik Koch,0,Keith Peterson,0,3,5:00,39,13,44,17,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,L
13,28,5,5,"June 25, 2017",Gerald Ritter 27 - 30. Cardo Urso 27 - 30. Marcos Rosales 28 - 29.,46,156,909,0,0,13,92,0,25,41,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Vitor Miranda,0,Gary Ritter,0,3,5:00,161,51,186,74,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Middleweight Bout,L
6,9,2,2,"June 25, 2017",Gerald Ritter 27 - 30. Cardo Urso 27 - 30. Marcos Rosales 28 - 29.,66,158,909,1,1,50,138,0,13,14,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Marvin Vettori,3,Gary Ritter,0,3,5:00,161,69,176,81,0,3,7,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Middleweight Bout,W
4,6,8,10,"June 25, 2017",Glenn Trowbridge 29 - 28. David Sutherland 29 - 28. Brian Puccillo 30 - 27.,19,63,910,13,22,32,81,0,4,8,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Carla Esparza,0,Mario Yamasaki,0,3,5:00,95,40,204,142,0,6,14,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Women's Strawweight Bout,W
3,5,0,3,"June 25, 2017",Glenn Trowbridge 29 - 28. David Sutherland 29 - 28. Brian Puccillo 30 - 27.,32,110,910,6,6,35,114,0,0,0,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Maryna Moroz,0,Mario Yamasaki,0,3,5:00,119,38,134,48,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Women's Strawweight Bout,L
8,9,4,5,"June 25, 2017",Gerald Ritter 28 - 29. Marcos Rosales 29 - 28. Cardo Urso 28 - 29.,27,61,911,12,13,15,42,0,20,28,"Oklahoma City, Oklahoma, USA",Decision - Split,Devin Powell,1,Kevin MacDonald,1,3,5:00,79,43,137,97,2,0,3,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,L
2,2,8,10,"June 25, 2017",Gerald Ritter 28 - 29. Marcos Rosales 29 - 28. Cardo Urso 28 - 29.,13,43,911,16,23,31,70,0,4,4,"Oklahoma City, Oklahoma, USA",Decision - Split,Darrell Horcher,3,Kevin MacDonald,1,3,5:00,76,37,98,56,2,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,W
5,7,4,5,"June 25, 2017",Punches to Head On Ground,27,65,912,36,51,54,102,0,8,12,"Oklahoma City, Oklahoma, USA",KO/TKO,Jared Gordon,5,Keith Peterson,0,2,4:24,121,67,182,115,0,4,6,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Featherweight Bout,W
4,16,1,2,"June 25, 2017",Punches to Head On Ground,15,76,912,0,0,6,55,0,6,7,"Oklahoma City, Oklahoma, USA",KO/TKO,Michel Quinones,0,Keith Peterson,0,2,4:24,78,16,79,16,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Featherweight Bout,L
4,5,1,1,"June 25, 2017",Brian Puccillo 29 - 28. Glenn Trowbridge 29 - 28. David Sutherland 29 - 28.,79,223,913,2,2,70,211,0,8,10,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Anthony Rocco Martin,0,Gary Ritter,0,3,5:00,226,82,227,83,1,1,2,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,W
19,29,1,2,"June 25, 2017",Brian Puccillo 29 - 28. Glenn Trowbridge 29 - 28. David Sutherland 29 - 28.,91,252,913,0,0,51,195,0,22,30,"Oklahoma City, Oklahoma, USA",Decision - Unanimous,Johnny Case,0,Gary Ritter,0,3,5:00,254,92,254,92,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Lightweight Bout,L
1,2,0,0,"June 25, 2017",Punches to Head At Distance,4,12,914,0,0,1,8,0,2,2,"Oklahoma City, Oklahoma, USA",KO/TKO,Josh Stansbury,0,Mario Yamasaki,0,1,1:21,12,4,13,5,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Light Heavyweight Bout,L
1,1,1,3,"June 25, 2017",Punches to Head At Distance,8,9,914,8,13,13,21,1,3,3,"Oklahoma City, Oklahoma, USA",KO/TKO,Jeremy Kimball,0,Mario Yamasaki,0,1,1:21,25,17,29,21,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Chiesa vs. Lee,Light Heavyweight Bout,W
8,12,1,1,"June 17, 2017",Kick to Head At Distance,23,50,915,1,2,10,33,1,7,8,"Kallang, Singapore",KO/TKO,Holly Holm,0,Marc Goddard,0,3,1:09,53,25,54,25,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Holm vs. Correia,Women's Bantamweight Bout,W
6,9,0,0,"June 17, 2017",Kick to Head At Distance,15,65,915,0,0,4,44,0,5,12,"Kallang, Singapore",KO/TKO,Bethe Correia,0,Marc Goddard,0,3,1:09,65,15,71,21,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Holm vs. Correia,Women's Bantamweight Bout,L
7,10,10,14,"June 17, 2017",Albert Shen 27 - 29. Evan Field 27 - 28. Howie Booth 28 - 29.,17,40,916,1,2,18,42,0,3,4,"Kallang, Singapore",Decision - Unanimous,Andrei Arlovski,0,John Sharp,0,3,5:00,56,28,74,41,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Holm vs. Correia,Heavyweight Bout,L
3,7,4,5,"June 17, 2017",Albert Shen 27 - 29. Evan Field 27 - 28. Howie Booth 28 - 29.,5,22,916,42,65,46,83,0,2,2,"Kallang, Singapore",Decision - Unanimous,Marcin Tybura,6,John Sharp,0,3,5:00,92,51,188,127,0,2,3,3 Rnd (5-5-5),UFC Fight Night: Holm vs. Correia,Heavyweight Bout,W
